NOMBRE_MUNICIPIO,NOMBRE_SERVICIO,ESTADO_DEL_VEHICULO,NOMBRE_DE_LA_CLASE,FECHA DE REGISTRO,CANTIDAD,MES DE PUBLICACION,AÑO DE PUBLICACIÓN
ITAGUI,PARTICULAR,ACTIVO,CAMPERO,2023,3,ABRIL,2025
ITAGUI,PARTICULAR,ACTIVO,CICLOMOTOR,2023,49,ABRIL,2025
ITAGUI,PARTICULAR,ACTIVO,MOTOCARRO,2023,104,ABRIL,2025
ITAGUI,PARTICULAR,ACTIVO,MOTOCICLETA,2023,5038,ABRIL,2025
ITAGUI,PÚBLICO,ACTIVO,AUTOMOVIL,2023,11,ABRIL,2025
ITAGUI,PÚBLICO,ACTIVO,BUS,2023,3,ABRIL,2025
ITAGUI,PÚBLICO,ACTIVO,CAMIONETA,2023,4,ABRIL,2025
ITAGUI,NO REGISTRA,ACTIVO,CAMIÓN GRÚA,2024,1,ABRIL,2025
ITAGUI,NO REGISTRA,ACTIVO,CARGADOR,2024,2,ABRIL,2025
ITAGUI,NO REGISTRA,ACTIVO,COMPACTADOR,2024,1,ABRIL,2025
ITAGUI,NO REGISTRA,ACTIVO,EXCAVADORA,2024,14,ABRIL,2025
ITAGUI,NO REGISTRA,ACTIVO,MINICARGADOR,2024,4,ABRIL,2025
ITAGUI,NO REGISTRA,ACTIVO,MONTACARGAS,2024,8,ABRIL,2025
ITAGUI,NO REGISTRA,ACTIVO,MOTONIVELADORA,2024,1,ABRIL,2025
ITAGUI,NO REGISTRA,ACTIVO,PAVIMENTADORA,2024,1,ABRIL,2025
ITAGUI,NO REGISTRA,ACTIVO,PERFORADORA,2024,1,ABRIL,2025
ITAGUI,NO REGISTRA,ACTIVO,PILOTEADORA,2024,5,ABRIL,2025
ITAGUI,NO REGISTRA,ACTIVO,RETROEXCAVADORA,2024,6,ABRIL,2025
ITAGUI,NO REGISTRA,ACTIVO,TRACTOR,2024,2,ABRIL,2025
ITAGUI,NO REGISTRA,ACTIVO,TRACTOR SOBRE ORUGA,2024,1,ABRIL,2025
ITAGUI,NO REGISTRA,ACTIVO,VIBROCOMPACTADORA,2024,7,ABRIL,2025
ITAGUI,OFICIAL,ACTIVO,AUTOMOVIL,2024,1,ABRIL,2025
ITAGUI,OFICIAL,ACTIVO,CAMIONETA,2024,4,ABRIL,2025
ITAGUI,OFICIAL,ACTIVO,MOTOCICLETA,2024,22,ABRIL,2025
ITAGUI,PARTICULAR,ACTIVO,AUTOMOVIL,2024,29,ABRIL,2025
ITAGUI,PARTICULAR,ACTIVO,CAMIONETA,2024,43,ABRIL,2025
ITAGUI,PARTICULAR,ACTIVO,CAMPERO,2024,7,ABRIL,2025
ITAGUI,PARTICULAR,ACTIVO,CICLOMOTOR,2024,42,ABRIL,2025
ITAGUI,PARTICULAR,ACTIVO,CUATRIMOTO,2024,2,ABRIL,2025
ITAGUI,PARTICULAR,ACTIVO,MOTOCARRO,2024,136,ABRIL,2025
ITAGUI,PARTICULAR,ACTIVO,MOTOCICLETA,2024,3840,ABRIL,2025
ITAGUI,PARTICULAR,ACTIVO,MOTOTRICICLO,2024,1,ABRIL,2025
ITAGUI,PÚBLICO,ACTIVO,AUTOMOVIL,2024,8,ABRIL,2025
ITAGUI,PÚBLICO,ACTIVO,BUSETA,2024,4,ABRIL,2025
ITAGUI,PÚBLICO,ACTIVO,CAMION,2024,3,ABRIL,2025
ITAGUI,PÚBLICO,ACTIVO,CAMIONETA,2024,5,ABRIL,2025
ITAGUI,PÚBLICO,ACTIVO,MOTOCARRO,2024,2,ABRIL,2025
ITAGUI,PÚBLICO,ACTIVO,TRACTOCAMION,2024,2,ABRIL,2025
ITAGUI,PÚBLICO,ACTIVO,VOLQUETA,2024,1,ABRIL,2025
ITAGUI,NO REGISTRA,ACTIVO,AUTOHORMIGONERA,2025,1,ABRIL,2025
ITAGUI,NO REGISTRA,ACTIVO,BULDOZER,2025,1,ABRIL,2025
ITAGUI,NO REGISTRA,ACTIVO,EXCAVADORA,2025,6,ABRIL,2025
ITAGUI,NO REGISTRA,ACTIVO,MONTACARGAS,2025,1,ABRIL,2025
ITAGUI,NO REGISTRA,ACTIVO,MOTONIVELADORA,2025,1,ABRIL,2025
ITAGUI,NO REGISTRA,ACTIVO,RETROEXCAVADORA,2025,1,ABRIL,2025
ITAGUI,NO REGISTRA,ACTIVO,VIBROCOMPACTADORA,2025,1,ABRIL,2025
ITAGUI,OFICIAL,ACTIVO,MOTOCICLETA,2025,18,ABRIL,2025
ITAGUI,PARTICULAR,ACTIVO,AUTOMOVIL,2025,9,ABRIL,2025
ITAGUI,PARTICULAR,ACTIVO,CAMIONETA,2025,27,ABRIL,2025
ITAGUI,PARTICULAR,ACTIVO,CAMPERO,2025,1,ABRIL,2025
ITAGUI,PARTICULAR,ACTIVO,CICLOMOTOR,2025,3,ABRIL,2025
ITAGUI,PARTICULAR,ACTIVO,MOTOCARRO,2025,41,ABRIL,2025
ITAGUI,PARTICULAR,ACTIVO,MOTOCICLETA,2025,641,ABRIL,2025
ITAGUI,PÚBLICO,ACTIVO,AUTOMOVIL,2025,2,ABRIL,2025
ITAGUI,PÚBLICO,ACTIVO,BUSETA,2025,1,ABRIL,2025
ITAGUI,PÚBLICO,ACTIVO,CAMION,2025,2,ABRIL,2025
ITAGUI,PÚBLICO,ACTIVO,CAMIONETA,2025,8,ABRIL,2025
ENVIGADO,PARTICULAR,ACTIVO,AUTOMOVIL,1901,1,ABRIL,2025
ENVIGADO,PARTICULAR,ACTIVO,AUTOMOVIL,1905,2,ABRIL,2025
ENVIGADO,PARTICULAR,ACTIVO,AUTOMOVIL,1934,1,ABRIL,2025
ENVIGADO,PARTICULAR,ACTIVO,CAMION,1936,1,ABRIL,2025
ENVIGADO,PARTICULAR,ACTIVO,CAMION,1941,1,ABRIL,2025
ENVIGADO,PARTICULAR,ACTIVO,CAMION,1945,1,ABRIL,2025
ENVIGADO,PARTICULAR,ACTIVO,VOLQUETA,1949,1,ABRIL,2025
ENVIGADO,PARTICULAR,ACTIVO,AUTOMOVIL,1950,1,ABRIL,2025
ENVIGADO,PARTICULAR,ACTIVO,CAMION,1950,1,ABRIL,2025
ENVIGADO,PÚBLICO,ACTIVO,CAMION,1950,1,ABRIL,2025
ENVIGADO,PARTICULAR,ACTIVO,CAMION,1951,1,ABRIL,2025
ENVIGADO,PÚBLICO,ACTIVO,VOLQUETA,1951,1,ABRIL,2025
ENVIGADO,PARTICULAR,ACTIVO,CAMION,1952,1,ABRIL,2025
ENVIGADO,PARTICULAR,ACTIVO,MOTOCICLETA,1952,1,ABRIL,2025
ENVIGADO,PÚBLICO,ACTIVO,CAMION,1952,1,ABRIL,2025
ENVIGADO,PARTICULAR,ACTIVO,CAMPERO,1953,1,ABRIL,2025
ENVIGADO,PÚBLICO,ACTIVO,CAMION,1953,1,ABRIL,2025
ENVIGADO,PÚBLICO,ACTIVO,VOLQUETA,1953,2,ABRIL,2025
ENVIGADO,PARTICULAR,ACTIVO,AUTOMOVIL,1954,1,ABRIL,2025
ENVIGADO,PARTICULAR,ACTIVO,CAMION,1954,3,ABRIL,2025
ENVIGADO,PARTICULAR,ACTIVO,CAMIONETA,1954,3,ABRIL,2025
ENVIGADO,PARTICULAR,ACTIVO,VOLQUETA,1954,1,ABRIL,2025
ENVIGADO,PÚBLICO,ACTIVO,CAMION,1954,1,ABRIL,2025
ENVIGADO,PÚBLICO,ACTIVO,VOLQUETA,1954,3,ABRIL,2025
ENVIGADO,PARTICULAR,ACTIVO,AUTOMOVIL,1955,2,ABRIL,2025
ENVIGADO,PARTICULAR,ACTIVO,CAMION,1955,1,ABRIL,2025
ENVIGADO,PARTICULAR,ACTIVO,CAMIONETA,1955,1,ABRIL,2025
ENVIGADO,PÚBLICO,ACTIVO,CAMIONETA,1955,1,ABRIL,2025
ENVIGADO,OFICIAL,ACTIVO,CAMIONETA,1956,1,ABRIL,2025
ENVIGADO,PARTICULAR,ACTIVO,AUTOMOVIL,1956,1,ABRIL,2025
ENVIGADO,PARTICULAR,ACTIVO,BUS,1956,1,ABRIL,2025
ENVIGADO,PARTICULAR,ACTIVO,CAMION,1956,2,ABRIL,2025
ENVIGADO,PARTICULAR,ACTIVO,CAMIONETA,1956,4,ABRIL,2025
ENVIGADO,PARTICULAR,ACTIVO,VOLQUETA,1956,2,ABRIL,2025
ENVIGADO,PÚBLICO,ACTIVO,BUS,1956,1,ABRIL,2025
ENVIGADO,PÚBLICO,ACTIVO,CAMION,1956,1,ABRIL,2025
ENVIGADO,PÚBLICO,ACTIVO,CAMIONETA,1956,1,ABRIL,2025
ENVIGADO,PÚBLICO,ACTIVO,CAMPERO,1956,1,ABRIL,2025
ENVIGADO,PÚBLICO,ACTIVO,TRACTOCAMION,1956,1,ABRIL,2025
ENVIGADO,PÚBLICO,ACTIVO,VOLQUETA,1956,2,ABRIL,2025
ENVIGADO,PARTICULAR,ACTIVO,AUTOMOVIL,1957,2,ABRIL,2025
ENVIGADO,PARTICULAR,ACTIVO,CAMIONETA,1957,1,ABRIL,2025
ENVIGADO,PÚBLICO,ACTIVO,BUS,1957,1,ABRIL,2025
ENVIGADO,PARTICULAR,ACTIVO,BUS,1958,1,ABRIL,2025
ENVIGADO,PARTICULAR,ACTIVO,CAMPERO,1958,1,ABRIL,2025
ENVIGADO,PARTICULAR,ACTIVO,AUTOMOVIL,1959,1,ABRIL,2025
ENVIGADO,PARTICULAR,ACTIVO,CAMION,1959,2,ABRIL,2025
ENVIGADO,PARTICULAR,ACTIVO,CAMIONETA,1959,2,ABRIL,2025
ENVIGADO,PÚBLICO,ACTIVO,BUS,1959,1,ABRIL,2025
ENVIGADO,PÚBLICO,ACTIVO,CAMION,1959,3,ABRIL,2025
ENVIGADO,PARTICULAR,ACTIVO,AUTOMOVIL,1960,3,ABRIL,2025
ENVIGADO,PARTICULAR,ACTIVO,BUS,1960,1,ABRIL,2025
ENVIGADO,PARTICULAR,ACTIVO,CAMION,1960,1,ABRIL,2025
ENVIGADO,PARTICULAR,ACTIVO,CAMIONETA,1960,2,ABRIL,2025
ENVIGADO,PARTICULAR,ACTIVO,VOLQUETA,1960,1,ABRIL,2025
ENVIGADO,PÚBLICO,ACTIVO,CAMIONETA,1960,1,ABRIL,2025
ENVIGADO,PÚBLICO,ACTIVO,VOLQUETA,1960,2,ABRIL,2025
ENVIGADO,PARTICULAR,ACTIVO,AUTOMOVIL,1961,3,ABRIL,2025
ENVIGADO,PARTICULAR,ACTIVO,CAMION,1961,1,ABRIL,2025
ENVIGADO,PÚBLICO,ACTIVO,AUTOMOVIL,1961,1,ABRIL,2025
ENVIGADO,PÚBLICO,ACTIVO,CAMION,1961,2,ABRIL,2025
ENVIGADO,PÚBLICO,ACTIVO,VOLQUETA,1961,1,ABRIL,2025
ENVIGADO,PARTICULAR,ACTIVO,CAMION,1962,1,ABRIL,2025
ENVIGADO,PARTICULAR,ACTIVO,CAMIONETA,1962,2,ABRIL,2025
ENVIGADO,PARTICULAR,ACTIVO,VOLQUETA,1962,2,ABRIL,2025
ENVIGADO,PÚBLICO,ACTIVO,CAMION,1962,1,ABRIL,2025
ENVIGADO,PÚBLICO,ACTIVO,VOLQUETA,1962,2,ABRIL,2025
ENVIGADO,PARTICULAR,ACTIVO,CAMION,1963,1,ABRIL,2025
ENVIGADO,PARTICULAR,ACTIVO,CAMPERO,1963,1,ABRIL,2025
ENVIGADO,PARTICULAR,ACTIVO,MOTOCICLETA,1963,5,ABRIL,2025
ENVIGADO,PARTICULAR,ACTIVO,VOLQUETA,1963,2,ABRIL,2025
ENVIGADO,PÚBLICO,ACTIVO,CAMION,1963,1,ABRIL,2025
ENVIGADO,PARTICULAR,ACTIVO,AUTOMOVIL,1964,4,ABRIL,2025
ENVIGADO,PARTICULAR,ACTIVO,CAMIONETA,1964,1,ABRIL,2025
ENVIGADO,PARTICULAR,ACTIVO,CAMPERO,1964,1,ABRIL,2025
ENVIGADO,PARTICULAR,ACTIVO,VOLQUETA,1964,1,ABRIL,2025
ENVIGADO,PÚBLICO,ACTIVO,CAMION,1964,3,ABRIL,2025
ENVIGADO,PÚBLICO,ACTIVO,CAMIONETA,1964,1,ABRIL,2025
ENVIGADO,PARTICULAR,ACTIVO,AUTOMOVIL,1965,28,ABRIL,2025
ENVIGADO,PARTICULAR,ACTIVO,BUS,1965,3,ABRIL,2025
ENVIGADO,PARTICULAR,ACTIVO,CAMION,1965,10,ABRIL,2025
ENVIGADO,PARTICULAR,ACTIVO,CAMIONETA,1965,78,ABRIL,2025
ENVIGADO,PARTICULAR,ACTIVO,CAMPERO,1965,4,ABRIL,2025
ENVIGADO,PARTICULAR,ACTIVO,MICROBUS,1965,1,ABRIL,2025
ENVIGADO,PARTICULAR,ACTIVO,VOLQUETA,1965,5,ABRIL,2025
ENVIGADO,PÚBLICO,ACTIVO,AUTOMOVIL,1965,2,ABRIL,2025
ENVIGADO,PÚBLICO,ACTIVO,BUS,1965,11,ABRIL,2025
ENVIGADO,PÚBLICO,ACTIVO,CAMION,1965,6,ABRIL,2025
ENVIGADO,PÚBLICO,ACTIVO,CAMIONETA,1965,1,ABRIL,2025
ENVIGADO,PÚBLICO,ACTIVO,TRACTOCAMION,1965,1,ABRIL,2025
ENVIGADO,PÚBLICO,ACTIVO,VOLQUETA,1965,2,ABRIL,2025
ENVIGADO,PARTICULAR,ACTIVO,AUTOMOVIL,1966,193,ABRIL,2025
ENVIGADO,PARTICULAR,ACTIVO,BUS,1966,2,ABRIL,2025
ENVIGADO,PARTICULAR,ACTIVO,CAMION,1966,8,ABRIL,2025
ENVIGADO,PARTICULAR,ACTIVO,CAMIONETA,1966,71,ABRIL,2025
ENVIGADO,PARTICULAR,ACTIVO,CAMPERO,1966,16,ABRIL,2025
ENVIGADO,PARTICULAR,ACTIVO,MICROBUS,1966,1,ABRIL,2025
ENVIGADO,PARTICULAR,ACTIVO,MOTOCICLETA,1966,4,ABRIL,2025
ENVIGADO,PARTICULAR,ACTIVO,VOLQUETA,1966,5,ABRIL,2025
ENVIGADO,PÚBLICO,ACTIVO,BUS,1966,3,ABRIL,2025
ENVIGADO,PÚBLICO,ACTIVO,CAMION,1966,13,ABRIL,2025
ENVIGADO,PÚBLICO,ACTIVO,CAMIONETA,1966,1,ABRIL,2025
ENVIGADO,PÚBLICO,ACTIVO,CAMPERO,1966,1,ABRIL,2025
ENVIGADO,PÚBLICO,ACTIVO,MICROBUS,1966,2,ABRIL,2025
ENVIGADO,PÚBLICO,ACTIVO,VOLQUETA,1966,3,ABRIL,2025
ENVIGADO,OFICIAL,ACTIVO,CAMIONETA,1967,2,ABRIL,2025
ENVIGADO,PARTICULAR,ACTIVO,AUTOMOVIL,1967,113,ABRIL,2025
ENVIGADO,PARTICULAR,ACTIVO,BUS,1967,1,ABRIL,2025
ENVIGADO,PARTICULAR,ACTIVO,CAMION,1967,20,ABRIL,2025
ENVIGADO,PARTICULAR,ACTIVO,CAMIONETA,1967,52,ABRIL,2025
ENVIGADO,PARTICULAR,ACTIVO,CAMPERO,1967,46,ABRIL,2025
ENVIGADO,PARTICULAR,ACTIVO,MOTOCICLETA,1967,1,ABRIL,2025
ENVIGADO,PARTICULAR,ACTIVO,VOLQUETA,1967,3,ABRIL,2025
ENVIGADO,PÚBLICO,ACTIVO,AUTOMOVIL,1967,4,ABRIL,2025
ENVIGADO,PÚBLICO,ACTIVO,BUS,1967,3,ABRIL,2025
ENVIGADO,PÚBLICO,ACTIVO,CAMION,1967,11,ABRIL,2025
ENVIGADO,PÚBLICO,ACTIVO,CAMIONETA,1967,2,ABRIL,2025
ENVIGADO,PÚBLICO,ACTIVO,MICROBUS,1967,2,ABRIL,2025
ENVIGADO,PÚBLICO,ACTIVO,VOLQUETA,1967,2,ABRIL,2025
ENVIGADO,PARTICULAR,ACTIVO,AUTOMOVIL,1968,94,ABRIL,2025
ENVIGADO,PARTICULAR,ACTIVO,BUS,1968,2,ABRIL,2025
ENVIGADO,PARTICULAR,ACTIVO,CAMION,1968,13,ABRIL,2025
ENVIGADO,PARTICULAR,ACTIVO,CAMIONETA,1968,28,ABRIL,2025
ENVIGADO,PARTICULAR,ACTIVO,CAMPERO,1968,48,ABRIL,2025
ENVIGADO,PARTICULAR,ACTIVO,MOTOCICLETA,1968,26,ABRIL,2025
ENVIGADO,PARTICULAR,ACTIVO,VOLQUETA,1968,7,ABRIL,2025
ENVIGADO,PÚBLICO,ACTIVO,AUTOMOVIL,1968,5,ABRIL,2025
ENVIGADO,PÚBLICO,ACTIVO,BUS,1968,2,ABRIL,2025
ENVIGADO,PÚBLICO,ACTIVO,CAMION,1968,12,ABRIL,2025
ENVIGADO,PÚBLICO,ACTIVO,CAMIONETA,1968,3,ABRIL,2025
ENVIGADO,PÚBLICO,ACTIVO,CAMPERO,1968,2,ABRIL,2025
ENVIGADO,PÚBLICO,ACTIVO,VOLQUETA,1968,8,ABRIL,2025
ENVIGADO,OFICIAL,ACTIVO,CAMIONETA,1969,1,ABRIL,2025
ENVIGADO,OFICIAL,ACTIVO,VOLQUETA,1969,1,ABRIL,2025
ENVIGADO,PARTICULAR,ACTIVO,AUTOMOVIL,1969,128,ABRIL,2025
ENVIGADO,PARTICULAR,ACTIVO,BUS,1969,9,ABRIL,2025
ENVIGADO,PARTICULAR,ACTIVO,CAMION,1969,26,ABRIL,2025
ENVIGADO,PARTICULAR,ACTIVO,CAMIONETA,1969,50,ABRIL,2025
ENVIGADO,PARTICULAR,ACTIVO,CAMPERO,1969,105,ABRIL,2025
ENVIGADO,PARTICULAR,ACTIVO,MICROBUS,1969,2,ABRIL,2025
ENVIGADO,PARTICULAR,ACTIVO,MOTOCICLETA,1969,39,ABRIL,2025
ENVIGADO,PARTICULAR,ACTIVO,VOLQUETA,1969,29,ABRIL,2025
ENVIGADO,PÚBLICO,ACTIVO,AUTOMOVIL,1969,2,ABRIL,2025
ENVIGADO,PÚBLICO,ACTIVO,BUS,1969,8,ABRIL,2025
ENVIGADO,PÚBLICO,ACTIVO,CAMION,1969,45,ABRIL,2025
ENVIGADO,PÚBLICO,ACTIVO,CAMIONETA,1969,2,ABRIL,2025
ENVIGADO,PÚBLICO,ACTIVO,CAMPERO,1969,8,ABRIL,2025
ENVIGADO,PÚBLICO,ACTIVO,TRACTOCAMION,1969,1,ABRIL,2025
ENVIGADO,PÚBLICO,ACTIVO,VOLQUETA,1969,12,ABRIL,2025
ENVIGADO,OFICIAL,ACTIVO,CAMPERO,1970,1,ABRIL,2025
ENVIGADO,PARTICULAR,ACTIVO,AUTOMOVIL,1970,242,ABRIL,2025
ENVIGADO,PARTICULAR,ACTIVO,BUS,1970,5,ABRIL,2025
ENVIGADO,PARTICULAR,ACTIVO,BUSETA,1970,1,ABRIL,2025
ENVIGADO,PARTICULAR,ACTIVO,CAMION,1970,24,ABRIL,2025
ENVIGADO,PARTICULAR,ACTIVO,CAMIONETA,1970,41,ABRIL,2025
ENVIGADO,PARTICULAR,ACTIVO,CAMPERO,1970,113,ABRIL,2025
ENVIGADO,PARTICULAR,ACTIVO,MAQ. AGRICOLA,1970,1,ABRIL,2025
ENVIGADO,PARTICULAR,ACTIVO,MICROBUS,1970,3,ABRIL,2025
ENVIGADO,PARTICULAR,ACTIVO,MOTOCICLETA,1970,80,ABRIL,2025
ENVIGADO,PARTICULAR,ACTIVO,VOLQUETA,1970,12,ABRIL,2025
ENVIGADO,PÚBLICO,ACTIVO,AUTOMOVIL,1970,3,ABRIL,2025
ENVIGADO,PÚBLICO,ACTIVO,BUS,1970,12,ABRIL,2025
ENVIGADO,PÚBLICO,ACTIVO,CAMION,1970,30,ABRIL,2025
ENVIGADO,PÚBLICO,ACTIVO,CAMIONETA,1970,8,ABRIL,2025
ENVIGADO,PÚBLICO,ACTIVO,CAMPERO,1970,5,ABRIL,2025
ENVIGADO,PÚBLICO,ACTIVO,MICROBUS,1970,8,ABRIL,2025
ENVIGADO,PÚBLICO,ACTIVO,TRACTOCAMION,1970,1,ABRIL,2025
ENVIGADO,PÚBLICO,ACTIVO,VOLQUETA,1970,7,ABRIL,2025
ENVIGADO,OFICIAL,ACTIVO,AUTOMOVIL,1971,1,ABRIL,2025
ENVIGADO,OFICIAL,ACTIVO,BUS,1971,1,ABRIL,2025
ENVIGADO,OFICIAL,ACTIVO,CAMPERO,1971,1,ABRIL,2025
ENVIGADO,PARTICULAR,ACTIVO,AUTOMOVIL,1971,656,ABRIL,2025
ENVIGADO,PARTICULAR,ACTIVO,BUS,1971,3,ABRIL,2025
ENVIGADO,PARTICULAR,ACTIVO,CAMION,1971,25,ABRIL,2025
ENVIGADO,PARTICULAR,ACTIVO,CAMIONETA,1971,37,ABRIL,2025
ENVIGADO,PARTICULAR,ACTIVO,CAMPERO,1971,118,ABRIL,2025
ENVIGADO,PARTICULAR,ACTIVO,MICROBUS,1971,3,ABRIL,2025
ENVIGADO,PARTICULAR,ACTIVO,MOTOCICLETA,1971,163,ABRIL,2025
ENVIGADO,PARTICULAR,ACTIVO,VOLQUETA,1971,19,ABRIL,2025
ENVIGADO,PÚBLICO,ACTIVO,AUTOMOVIL,1971,5,ABRIL,2025
ENVIGADO,PÚBLICO,ACTIVO,BUS,1971,2,ABRIL,2025
ENVIGADO,PÚBLICO,ACTIVO,CAMION,1971,25,ABRIL,2025
ENVIGADO,PÚBLICO,ACTIVO,CAMIONETA,1971,6,ABRIL,2025
ENVIGADO,PÚBLICO,ACTIVO,CAMPERO,1971,9,ABRIL,2025
ENVIGADO,PÚBLICO,ACTIVO,MICROBUS,1971,1,ABRIL,2025
ENVIGADO,PÚBLICO,ACTIVO,TRACTOCAMION,1971,1,ABRIL,2025
ENVIGADO,PÚBLICO,ACTIVO,VOLQUETA,1971,10,ABRIL,2025
ENVIGADO,OFICIAL,ACTIVO,AUTOMOVIL,1972,4,ABRIL,2025
ENVIGADO,OFICIAL,ACTIVO,CAMPERO,1972,1,ABRIL,2025
ENVIGADO,PARTICULAR,ACTIVO,AUTOMOVIL,1972,952,ABRIL,2025
ENVIGADO,PARTICULAR,ACTIVO,BUS,1972,3,ABRIL,2025
ENVIGADO,PARTICULAR,ACTIVO,BUSETA,1972,1,ABRIL,2025
ENVIGADO,PARTICULAR,ACTIVO,CAMION,1972,23,ABRIL,2025
ENVIGADO,PARTICULAR,ACTIVO,CAMIONETA,1972,31,ABRIL,2025
ENVIGADO,PARTICULAR,ACTIVO,CAMPERO,1972,113,ABRIL,2025
ENVIGADO,PARTICULAR,ACTIVO,MICROBUS,1972,1,ABRIL,2025
ENVIGADO,PARTICULAR,ACTIVO,MOTOCICLETA,1972,129,ABRIL,2025
ENVIGADO,PARTICULAR,ACTIVO,VOLQUETA,1972,10,ABRIL,2025
ENVIGADO,PÚBLICO,ACTIVO,AUTOMOVIL,1972,8,ABRIL,2025
ENVIGADO,PÚBLICO,ACTIVO,BUS,1972,3,ABRIL,2025
ENVIGADO,PÚBLICO,ACTIVO,BUSETA,1972,4,ABRIL,2025
ENVIGADO,PÚBLICO,ACTIVO,CAMION,1972,24,ABRIL,2025
ENVIGADO,PÚBLICO,ACTIVO,CAMIONETA,1972,1,ABRIL,2025
ENVIGADO,PÚBLICO,ACTIVO,CAMPERO,1972,15,ABRIL,2025
ENVIGADO,PÚBLICO,ACTIVO,TRACTOCAMION,1972,1,ABRIL,2025
ENVIGADO,PÚBLICO,ACTIVO,VOLQUETA,1972,5,ABRIL,2025
ENVIGADO,OFICIAL,ACTIVO,AUTOMOVIL,1973,2,ABRIL,2025
ENVIGADO,OFICIAL,ACTIVO,CAMPERO,1973,1,ABRIL,2025
ENVIGADO,PARTICULAR,ACTIVO,AUTOMOVIL,1973,692,ABRIL,2025
ENVIGADO,PARTICULAR,ACTIVO,BUS,1973,4,ABRIL,2025
ENVIGADO,PARTICULAR,ACTIVO,BUSETA,1973,1,ABRIL,2025
ENVIGADO,PARTICULAR,ACTIVO,CAMION,1973,30,ABRIL,2025
ENVIGADO,PARTICULAR,ACTIVO,CAMIONETA,1973,42,ABRIL,2025
ENVIGADO,PARTICULAR,ACTIVO,CAMPERO,1973,51,ABRIL,2025
ENVIGADO,PARTICULAR,ACTIVO,MOTOCICLETA,1973,36,ABRIL,2025
ENVIGADO,PARTICULAR,ACTIVO,VOLQUETA,1973,5,ABRIL,2025
ENVIGADO,PÚBLICO,ACTIVO,AUTOMOVIL,1973,4,ABRIL,2025
ENVIGADO,PÚBLICO,ACTIVO,BUS,1973,7,ABRIL,2025
ENVIGADO,PÚBLICO,ACTIVO,BUSETA,1973,5,ABRIL,2025
ENVIGADO,PÚBLICO,ACTIVO,CAMION,1973,17,ABRIL,2025
ENVIGADO,PÚBLICO,ACTIVO,CAMIONETA,1973,2,ABRIL,2025
ENVIGADO,PÚBLICO,ACTIVO,CAMPERO,1973,3,ABRIL,2025
ENVIGADO,PÚBLICO,ACTIVO,VOLQUETA,1973,2,ABRIL,2025
ENVIGADO,OFICIAL,ACTIVO,AUTOMOVIL,1974,2,ABRIL,2025
ENVIGADO,OFICIAL,ACTIVO,VOLQUETA,1974,1,ABRIL,2025
ENVIGADO,PARTICULAR,ACTIVO,AUTOMOVIL,1974,993,ABRIL,2025
ENVIGADO,PARTICULAR,ACTIVO,BUS,1974,1,ABRIL,2025
ENVIGADO,PARTICULAR,ACTIVO,CAMION,1974,26,ABRIL,2025
ENVIGADO,PARTICULAR,ACTIVO,CAMIONETA,1974,62,ABRIL,2025
ENVIGADO,PARTICULAR,ACTIVO,CAMPERO,1974,69,ABRIL,2025
ENVIGADO,PARTICULAR,ACTIVO,MOTOCICLETA,1974,16,ABRIL,2025
ENVIGADO,PARTICULAR,ACTIVO,VOLQUETA,1974,15,ABRIL,2025
ENVIGADO,PÚBLICO,ACTIVO,AUTOMOVIL,1974,3,ABRIL,2025
ENVIGADO,PÚBLICO,ACTIVO,BUS,1974,3,ABRIL,2025
ENVIGADO,PÚBLICO,ACTIVO,BUSETA,1974,2,ABRIL,2025
ENVIGADO,PÚBLICO,ACTIVO,CAMION,1974,19,ABRIL,2025
ENVIGADO,PÚBLICO,ACTIVO,CAMIONETA,1974,5,ABRIL,2025
ENVIGADO,PÚBLICO,ACTIVO,CAMPERO,1974,8,ABRIL,2025
ENVIGADO,PÚBLICO,ACTIVO,TRACTOCAMION,1974,3,ABRIL,2025
ENVIGADO,PÚBLICO,ACTIVO,VOLQUETA,1974,10,ABRIL,2025
ENVIGADO,OFICIAL,ACTIVO,AUTOMOVIL,1975,4,ABRIL,2025
ENVIGADO,OFICIAL,ACTIVO,CAMIONETA,1975,3,ABRIL,2025
ENVIGADO,OFICIAL,ACTIVO,CAMPERO,1975,1,ABRIL,2025
ENVIGADO,PARTICULAR,ACTIVO,AUTOMOVIL,1975,788,ABRIL,2025
ENVIGADO,PARTICULAR,ACTIVO,BUS,1975,3,ABRIL,2025
ENVIGADO,PARTICULAR,ACTIVO,CAMION,1975,46,ABRIL,2025
ENVIGADO,PARTICULAR,ACTIVO,CAMIONETA,1975,140,ABRIL,2025
ENVIGADO,PARTICULAR,ACTIVO,CAMPERO,1975,61,ABRIL,2025
ENVIGADO,PARTICULAR,ACTIVO,MAQ. AGRICOLA,1975,2,ABRIL,2025
ENVIGADO,PARTICULAR,ACTIVO,MAQ. INDUSTRIAL,1975,5,ABRIL,2025
ENVIGADO,PARTICULAR,ACTIVO,MOTOCICLETA,1975,38,ABRIL,2025
ENVIGADO,PARTICULAR,ACTIVO,VOLQUETA,1975,9,ABRIL,2025
ENVIGADO,PÚBLICO,ACTIVO,AUTOMOVIL,1975,7,ABRIL,2025
ENVIGADO,PÚBLICO,ACTIVO,BUS,1975,4,ABRIL,2025
